percDelayed;averageDelay;percBundled;percReassignedOrders;percReassignedCouriers
0.0706861;13.7799;0.190748;0.0753638;0.0301455
0.0656934;9.96611;0.111314;0.0815954;0.0456204
0.0398114;5.28287;0.193557;0.0675747;0.0243583
0.0762179;17.3064;0.100576;0.0785752;0.0466213
0.0484615;5.75667;0.201282;0.0748718;0.0294872
0.0460317;7.61746;0.073545;0.068254;0.0425926
0.0719519;13.4487;0.0983778;0.0855573;0.0489273
0.0555702;6.0345;0.170398;0.0674217;0.032394
0.0622199;12.5798;0.0880569;0.0738202;0.0464013
0.0516734;8.24471;0.172423;0.0698795;0.0254351
0.0837308;16.2138;0.106518;0.0874404;0.0500795
0.0905573;23.257;0.213622;0.0753354;0.0245098
0.0752769;12.2616;0.0999497;0.0755287;0.0425478
0.0658202;11.5727;0.0956206;0.0870692;0.0526043
0.025266;2.37314;0.177128;0.0680851;0.0305851
0.096063;23.8819;0.104987;0.0732283;0.0364829
0.00443286;0.287875;0.21382;0.0719687;0.0268579
0.0731275;14.5625;0.100708;0.0794534;0.0473178
0.0712836;12.9247;0.218417;0.0682395;0.0230847
0.0709694;12.6104;0.100026;0.0833119;0.045513
0.0584688;8.81725;0.191138;0.0679077;0.0201888
0.0847201;18.0855;0.116994;0.0864851;0.0423601
0.0589181;9.72121;0.0867702;0.0725763;0.0447242
0.0625958;10.221;0.202606;0.0743485;0.0283597
0.103503;26.0977;0.117461;0.0861206;0.0455623
0.0377066;4.43337;0.185692;0.0774793;0.0325413
0.0788382;14.3942;0.103475;0.0767635;0.0438278
0.0552529;8.56368;0.169909;0.0697795;0.0303502
0.0931247;17.7953;0.120062;0.0859415;0.0461775
0.0492533;8.00969;0.187058;0.0654965;0.0277705
0.0894627;22.4533;0.104851;0.0818988;0.0472092
0.0668612;11.8687;0.0933935;0.0742903;0.0461661
0.0295125;3.40105;0.174177;0.0669302;0.030303
0.0513369;9.55856;0.0786096;0.0719251;0.0483957
0.0751821;14.1873;0.203174;0.076743;0.0247138
0.0632154;11.7531;0.0962539;0.0793444;0.0543704
0.0777749;12.6794;0.19418;0.078805;0.0321916
0.112903;27.0568;0.111581;0.0819672;0.0420412
0.047407;7.23127;0.183342;0.0709796;0.0298586
0.0662477;11.3035;0.0942655;0.0733176;0.0416339
0.0565015;8.45021;0.0882353;0.0737874;0.0433437
0.0590062;7.58696;0.20264;0.0802277;0.0307971
0.074045;13.3948;0.104134;0.0832025;0.0491889
0.0824345;16.5647;0.210837;0.0713919;0.0254237
0.0760157;13.3413;0.102228;0.078637;0.0435125
0.0877514;18.4858;0.193784;0.0668582;0.0269
0.067766;11.4414;0.102551;0.083226;0.0541098
0.0788282;15.1095;0.0969374;0.0711052;0.044474
0.0423047;5.17752;0.200623;0.0695562;0.0251752
0.0598245;9.79686;0.0954533;0.0853496;0.0497208
0.0780423;16.2796;0.183598;0.0806878;0.0285714
0.0604945;11.2854;0.094687;0.0770647;0.0428722
0.0123037;1.17461;0.155497;0.0586387;0.0277487
0.0888946;16.6689;0.113373;0.0734347;0.0365885
0.097857;22.7756;0.194165;0.075652;0.0304673
0.0427649;6.63125;0.0814954;0.0589026;0.0403443
0.099393;18.916;0.118867;0.0852301;0.047041
0.0552067;7.20984;0.190476;0.0735217;0.0269492
0.085869;17.8494;0.100309;0.0838061;0.0458999
0.0366972;3.47156;0.180079;0.0736566;0.0288336
0.0622652;11.9758;0.0864198;0.0662909;0.0394525
0.0521671;6.33143;0.198028;0.0677394;0.0238775
0.0697674;10.9804;0.102842;0.0777778;0.0447028
0.0189623;1.3724;0.175402;0.0724256;0.0276534
0.07307;11.0343;0.103537;0.0795249;0.049574
0.0582726;10.5177;0.102237;0.0775234;0.0418835
0.0561594;8.99819;0.208075;0.073499;0.0287267
0.089101;16.5407;0.11668;0.0936091;0.0517104
0.0176166;1.42358;0.188083;0.0756477;0.0300518
0.0765293;15.8754;0.102636;0.0737138;0.0427438
0.0419304;4.96598;0.19884;0.0693565;0.0271624
0.0692749;10.6414;0.103912;0.0832295;0.0500872
0.047528;7.823;0.0762087;0.0756624;0.0478011
0.00288411;0.190876;0.178815;0.0731515;0.0338228
0.0661048;11.5847;0.0974454;0.0842771;0.0524098
0.014092;1.04972;0.166977;0.0693964;0.0284499
0.0531613;8.96;0.0851613;0.0694194;0.0397419
0.0348867;3.36891;0.192919;0.0653476;0.027597
0.0671835;11.753;0.0956072;0.0741602;0.0428941
0.049909;6.94645;0.177281;0.0707044;0.0278139
0.0697492;11.6199;0.09535;0.0723615;0.0389237
0.0809512;19.5047;0.20769;0.0690615;0.0258032
0.0590562;10.846;0.0906934;0.0743475;0.0453467
0.0581619;9.85953;0.0801097;0.0691358;0.041701
0.0134211;1.14474;0.187105;0.0692105;0.0218421
0.0808843;16.0801;0.110013;0.0715215;0.0439532
0.0980543;28.6623;0.187916;0.0714286;0.0250896
0.0577476;10.2318;0.0935459;0.0810034;0.0514764
0.0197762;1.89748;0.176164;0.0692168;0.0312256
0.0783805;14.1806;0.115235;0.0838308;0.0487931
0.058961;9.92519;0.0950649;0.08;0.0527273
0.031943;4.08289;0.194562;0.0665259;0.0240232
0.0448276;6.80186;0.0790451;0.070557;0.0445623
0.0479556;5.38869;0.22211;0.0860676;0.0310449
0.0846589;16.5128;0.0997573;0.0752224;0.0399029
0.0496491;7.57395;0.167663;0.0751235;0.0288537
0.0813245;15.4577;0.0993377;0.08;0.050596
0.0796162;17.1092;0.0985477;0.0775415;0.0477178
0.0541601;6.47828;0.195709;0.0648875;0.0253794
0.0788177;16.2142;0.117449;0.082966;0.0484833
0.0371029;4.19085;0.196188;0.0724269;0.0299873
0.0471258;6.3651;0.0989125;0.0789746;0.0497152
0.0168831;1.08442;0.191688;0.0667532;0.0244156
0.0852493;15.3425;0.126066;0.0960992;0.0539912
0.0639459;13.0078;0.0878607;0.0844814;0.050169
0.0444096;6.8396;0.194096;0.0671369;0.0274295
0.0195826;2.11157;0.183458;0.0783303;0.0363308
0.0631273;11.3214;0.10169;0.0810882;0.0438457
0.0625654;11.0102;0.108901;0.0787958;0.0481675
0.0671815;16.4589;0.206178;0.0761905;0.0254826
0.0701944;12.6955;0.0928726;0.0731642;0.0423866
0.0235072;2.35018;0.170494;0.0651175;0.0259389
0.0693627;11.0607;0.0975173;0.0742257;0.0399283
0.00107991;0.0518359;0.134719;0.062905;0.0359071
0.0657412;12.0841;0.098219;0.0785752;0.0445259
0.0552356;9.27801;0.10445;0.0746073;0.0455497
0.0925007;17.907;0.201463;0.0768226;0.0303109
0.111283;25.52;0.130132;0.0919184;0.0511232
0.0476695;6.64221;0.176377;0.0693856;0.0293962
0.0442935;7.66304;0.075;0.0720109;0.0423913
0.036759;3.64225;0.197515;0.0753301;0.0297696
0.0800528;15.9522;0.0959049;0.0779392;0.0417437
0.0636694;12.4366;0.0935551;0.0704262;0.0397609
0.0460196;4.89632;0.174293;0.060037;0.0248611
0.0621543;10.2386;0.100079;0.0819068;0.0463524
0.0563813;7.20144;0.201179;0.0768837;0.0279344
0.06967;11.8879;0.108434;0.0780513;0.0481928
0.0470284;6.16331;0.190698;0.0764858;0.0286822
0.0806909;15.9618;0.107502;0.0886827;0.0518175
0.0710256;13.1374;0.107436;0.0766667;0.0458974
0.0121699;0.897204;0.209218;0.0730192;0.0287416
0.00592832;0.355699;0.160873;0.061439;0.026408
0.0560969;10.3374;0.0916513;0.0684751;0.038188
0.0335661;3.38346;0.173469;0.0695489;0.0268528
0.0113696;0.765468;0.172924;0.075357;0.0319937
0.0787149;15.2217;0.0942436;0.0698795;0.0423025
0.0771956;18.8689;0.19514;0.0660592;0.0273349
0.0952012;21.8602;0.116099;0.0905573;0.0541796
0.0519272;6.5803;0.176392;0.0693255;0.0299786
0.0578686;11.1359;0.206599;0.0730558;0.0246138
0.0603723;10.2356;0.0954787;0.0882979;0.0529255
0.0528947;8.17658;0.182368;0.0697368;0.0257895
0.053455;8.20678;0.101434;0.072751;0.0451108
0.0205622;1.73451;0.176731;0.066632;0.0312337
0.065769;11.3268;0.197825;0.0704298;0.0225272
0.086758;20.2552;0.0994419;0.0748351;0.0454084
0.117821;36.1602;0.249199;0.0875031;0.0251417
0.0904562;22.0986;0.100944;0.0820661;0.0482433
0.0483574;6.48673;0.155848;0.0714849;0.0312746
0.0433412;5.16864;0.206462;0.0706593;0.0267927
0.0884006;17.0046;0.112417;0.0832907;0.0485437
0.0715929;10.9601;0.217847;0.087957;0.0276144
0.030963;3.20598;0.170559;0.0716347;0.0262398
0.0568182;10.3419;0.0906508;0.0702479;0.0405475
0.0402452;4.77559;0.171908;0.0676972;0.0247868
0.0728923;13.0376;0.0980545;0.0793774;0.0466926
0.00793231;0.457959;0.172131;0.0737705;0.0330513
0.0268916;2.7411;0.173741;0.076193;0.0329554
0.0822636;17.3469;0.105056;0.0791197;0.0471575
0.00733098;0.507738;0.16454;0.0629921;0.0255227
0.0758893;17.1765;0.100659;0.0764163;0.0490119
0.0389344;5.84657;0.2021;0.0791496;0.0320184
0.0220626;2.34351;0.195485;0.0790149;0.0315546
0.0915713;17.4815;0.10796;0.076743;0.0424037
0.0188776;1.23929;0.181122;0.0670918;0.0278061
0.0760615;18.1321;0.189893;0.0773639;0.0346444
0.0713366;13.1519;0.10018;0.0749421;0.0437806
0.0127558;0.983258;0.17114;0.0714855;0.0340154
0.0458355;8.15348;0.0869565;0.0701938;0.0416448
0.0472689;6.01313;0.196166;0.0659139;0.0252101
0.0677353;13.4811;0.208635;0.0765253;0.0279214
0.0719462;14.3574;0.0986025;0.0737578;0.0427019
0.0501982;6.22774;0.177807;0.0708058;0.0287979
0.0873138;19.0539;0.116846;0.0734463;0.0459682
0.014255;1.26762;0.151963;0.0637439;0.0298548
0.0395887;4.16607;0.207969;0.0691517;0.0244216
0.0796553;16.0569;0.101071;0.0843562;0.0493601
0.0884282;18.2259;0.195224;0.0789819;0.0236158
0.0656631;11.6115;0.0968077;0.0739683;0.0446405
0.0373609;4.54637;0.187599;0.0749867;0.0286169
0.0627277;9.04763;0.183498;0.0658511;0.0270692
0.0634921;12.2188;0.101852;0.0751323;0.0441799
0.0303983;3.19235;0.193396;0.0699686;0.0275157
0.0321821;3.75484;0.171376;0.0698587;0.0298273
0.0549738;8.60026;0.0806283;0.065445;0.0405759
0.0393153;3.57636;0.174646;0.0647232;0.0262102
0.091402;17.8231;0.105086;0.0766847;0.0462174
0.0321809;3.92021;0.173936;0.0670213;0.025266
0.0852018;18.3239;0.172778;0.0633078;0.0240042
0.0533752;9.22841;0.0965463;0.0761381;0.047619
0.0335254;4.18884;0.181771;0.0725511;0.0311682
0.0618611;11.0776;0.0925295;0.0799476;0.0469201
0.0442298;6.7214;0.182511;0.0732079;0.0299949
0.0321543;3.78966;0.179528;0.0656484;0.0265273
0.0659227;12.3984;0.0895406;0.0734493;0.044381
0.0732402;10.0898;0.20264;0.0675466;0.0292443
0.0600474;11.1393;0.100869;0.0855939;0.0531999
0.0667557;12.2425;0.173298;0.0686248;0.0277704
0.0391687;4.96243;0.171063;0.0666134;0.0277112
0.0794513;12.8856;0.113613;0.0784161;0.0494306
0.0616529;13.3449;0.183896;0.0746745;0.0297635
0.0432946;6.09662;0.157075;0.063094;0.0266631
0.0670984;11.1215;0.1;0.0795337;0.0430052
0.0129467;0.892025;0.204039;0.0712066;0.0274469
0.066192;12.4277;0.0986287;0.0812236;0.0501055
0.0552097;8.69039;0.170501;0.0728011;0.0308525
0.02508;2.04509;0.197172;0.0749733;0.0274813
0.0545359;8.89119;0.0907184;0.0718406;0.0416885
0.0292292;3.47336;0.180548;0.0651837;0.0300052
0.0542409;8.21191;0.0864132;0.0696623;0.0409466
0.0493378;5.59205;0.170345;0.0693326;0.0254479
0.0542903;7.22802;0.170816;0.0590572;0.0283369
0.0557147;8.37048;0.0950273;0.073158;0.0437386
0.0167189;1.33464;0.196447;0.0658307;0.0245559
0.0582272;10.8037;0.0930595;0.0787627;0.0449701
0.0128894;1.20811;0.151719;0.0561224;0.0263158
0.0596062;11.0431;0.18148;0.0665247;0.0266099
0.0981533;20.9747;0.123198;0.0855047;0.0480648
0.0179562;1.19884;0.214682;0.0715606;0.0264061
0.0150475;1.14124;0.162619;0.0686378;0.029831
0.0492105;7.93921;0.0823684;0.0721053;0.0431579
0.0517286;6.95009;0.196517;0.0696647;0.0252145
0.0988223;20.8108;0.109319;0.0816692;0.047363
0.0873984;14.1308;0.216972;0.0769817;0.0269309
0.0276762;2.35796;0.181462;0.0736292;0.0310705
0.0598491;10.8249;0.0882123;0.0754619;0.0460578
0.0308014;3.0817;0.168102;0.0676064;0.02793
0.0752376;13.0892;0.0989968;0.0836853;0.0496304
0.0571056;8.13325;0.181226;0.0808344;0.0312907
0.0378607;4.10776;0.16574;0.0606301;0.0262113
0.0792529;15.4629;0.108531;0.0858152;0.0477032
0.0746424;11.012;0.197399;0.0715215;0.0236671
0.0291577;2.554;0.164417;0.0685745;0.0299676
0.0696647;12.6366;0.0883806;0.0691448;0.0415909
0.00769435;0.525073;0.172194;0.0713717;0.0281242
0.0790162;13.692;0.106227;0.0787546;0.0468341
0.0584656;10.5143;0.178836;0.0772487;0.0267196
0.0318439;4.01695;0.188238;0.0713919;0.027735
0.0810673;15.479;0.103177;0.0968234;0.0546379
0.0390484;4.87846;0.177657;0.0662012;0.0274114
0.0727273;12.4964;0.109091;0.0807792;0.045974
0.0686528;11.4806;0.176943;0.0715026;0.0297927
0.036678;3.61331;0.192822;0.073356;0.0267226
0.061651;12.844;0.0898642;0.0757576;0.0451933
0.0228393;1.9795;0.171036;0.0664417;0.0285492
0.0471177;7.10845;0.171098;0.0747565;0.028955
0.0468951;8.02731;0.0876063;0.0788457;0.0505024
0.104397;30.8668;0.201337;0.0794549;0.0287992
0.0864865;16.731;0.113514;0.0885457;0.045045
0.0756798;12.1678;0.209851;0.0844023;0.02745
0.021519;1.78734;0.201266;0.0670886;0.0260759
0.0599838;9.5839;0.0867333;0.0705215;0.0407998
0.0712435;14.8054;0.19715;0.0787565;0.0233161
0.0421166;6.59179;0.0680346;0.0739741;0.049676
0.0277704;2.32069;0.175434;0.0712951;0.0328438
0.0315065;3.30394;0.166005;0.0691025;0.0296532
0.0969428;20.6402;0.102169;0.0742096;0.0415469
0.0936853;16.7412;0.192805;0.0706522;0.0256211
0.0728284;13.7219;0.0990466;0.079714;0.0405191
0.0584333;10.6951;0.204644;0.0760398;0.0306201
0.0470709;5.75979;0.212075;0.069583;0.0281402
0.0649754;11.6127;0.0973337;0.0810251;0.0494434
0.0193173;1.75708;0.157978;0.075946;0.0344006
0.0632108;10.8138;0.087014;0.0624174;0.0370272
0.0162118;1.57768;0.15077;0.0718725;0.0337747
0.054359;6.87744;0.205641;0.0702564;0.0251282
0.0791902;13.9039;0.103537;0.0879036;0.0556125
0.0146354;0.942257;0.165514;0.0625333;0.0284726
0.076536;14.2487;0.200477;0.0789195;0.0278072
0.0873385;18.1824;0.113953;0.0844961;0.0431525
0.0389744;4.26718;0.195128;0.0730769;0.0264103
0.0603314;11.0785;0.0999482;0.0691352;0.0398757
0.00946124;0.731932;0.184231;0.0672799;0.030749
0.0268903;2.90469;0.17492;0.063099;0.028754
0.0635947;10.4357;0.0829965;0.0665589;0.0401509
0.0614035;11.3921;0.185274;0.0707071;0.0276449
0.0612245;11.8491;0.089957;0.0754565;0.0440387
0.0288734;2.42872;0.185099;0.0711524;0.029389
0.0518941;5.71718;0.196679;0.0718734;0.0238713
0.0602856;10.1756;0.095981;0.0756214;0.0468006
0.0802501;12.388;0.214956;0.0805107;0.0286608
0.117945;25.8352;0.20394;0.0742811;0.0279553
0.098203;19.4237;0.118451;0.09061;0.0470767
0.0496042;6.38681;0.194987;0.0662269;0.0274406
0.0663812;12.4971;0.0899358;0.0736081;0.0495182
0.0505489;6.56446;0.208578;0.0730151;0.028338
0.0571353;7.35255;0.202738;0.0713533;0.0279094
0.0814349;16.0752;0.101074;0.0738413;0.0421576
0.0623673;10.6316;0.182856;0.0708599;0.0268047
0.0802632;14.4897;0.105;0.0863158;0.0523684
0.0641838;12.4739;0.201796;0.0721078;0.0279979
0.0564407;8.05914;0.165541;0.0569808;0.0218742
0.0642894;11.3454;0.0937012;0.0752212;0.0468506
0.0149842;1.18796;0.199527;0.0720294;0.0278654
0.0243902;3.42398;0.198236;0.0692787;0.0280228
0.0616261;10.7737;0.103832;0.0857069;0.0479026
0.0812802;19.6972;0.199898;0.0693421;0.0256541
0.0423686;5.60362;0.223073;0.0755487;0.0265442
0.119053;30.9209;0.131131;0.0929258;0.048558
0.0308101;3.78699;0.187251;0.0693227;0.026826
0.0567674;9.39264;0.0862024;0.0717477;0.0483574
0.0612835;13.6184;0.175697;0.0704892;0.0299842
0.0793526;19.7685;0.211694;0.0809188;0.0268859
0.0669819;12.9942;0.0992908;0.0809036;0.0443919
0.0148031;1.27544;0.154904;0.0637061;0.0309278
0.0807977;16.258;0.11148;0.0828433;0.0455127
0.0391338;4.10984;0.190973;0.0631359;0.0245239
0.0239808;2.21796;0.181721;0.0703437;0.0282441
0.0527421;8.78562;0.0839675;0.0844923;0.0459197
0.043832;5.81654;0.172703;0.0724409;0.0314961
0.068535;10.5562;0.212484;0.0690446;0.0242038
0.053838;9.98774;0.0858209;0.0759595;0.0447761
0.0568152;9.79802;0.180349;0.0742768;0.0310138
0.0452142;6.9019;0.0801163;0.0705976;0.0420412
0.0219427;1.87129;0.165106;0.0663634;0.0291678
0.0546607;8.47346;0.167151;0.0636388;0.0264061
0.0585289;11.7277;0.0848932;0.0743475;0.045083
0.0201126;2.36793;0.158488;0.074819;0.0308394
0.0480586;7.80098;0.076025;0.0711377;0.0467011
0.0768041;17.5848;0.198196;0.075;0.0262887
0.0491164;5.46544;0.162942;0.0704262;0.031185
0.0576332;8.60476;0.0963115;0.0801742;0.0466189
0.0377907;3.96987;0.159619;0.0615751;0.0258985
0.0679836;12.0918;0.100564;0.0751668;0.0477168
0.0504091;7.59303;0.199525;0.0731064;0.02692
0.0149973;0.722014;0.203267;0.0709695;0.0246385
0.0604592;10.9916;0.101276;0.0806122;0.0482143
0.0227699;2.0876;0.162068;0.069917;0.0289312
0.0328303;4.64602;0.163622;0.0653958;0.0288589
0.0911696;22.3879;0.103673;0.0823131;0.0408961
0.0830486;24.6788;0.180289;0.0756899;0.0310118
0.0486314;7.55621;0.0818496;0.0786606;0.0496944
0.074784;14.6323;0.188445;0.0707343;0.0275378
0.0736706;14.8651;0.204929;0.0697795;0.0223087
0.0772059;13.0864;0.111082;0.0787815;0.0462185
0.050534;7.42277;0.190414;0.0599114;0.0255275
0.0829886;15.5078;0.110393;0.0858325;0.0496381
0.0488317;5.56078;0.205303;0.0758729;0.0257285
0.0421274;5.91601;0.199052;0.0821485;0.0315956
0.0639366;10.9741;0.0932629;0.077675;0.0483487
0.0309278;3.72577;0.180412;0.0739691;0.0291237
0.0478752;7.67563;0.0747714;0.0664336;0.0427649
0.0818988;16.5639;0.168753;0.0675535;0.0294731
0.0996414;20.5699;0.201332;0.0706967;0.0276639
0.0832905;15.7607;0.112082;0.0796915;0.0457584
0.0355184;3.07704;0.199269;0.072865;0.0269
0.0248397;2.49119;0.16266;0.0697115;0.0232372
0.0844923;17.3044;0.100499;0.0753083;0.0448701
0.0393987;5.48626;0.182737;0.0738725;0.030845
0.0749868;13.3103;0.0975093;0.0842607;0.0498145
0.0821701;17.5823;0.194101;0.0803266;0.0255465
0.0637155;10.6929;0.211361;0.078045;0.0301945
0.0710567;13.9716;0.102811;0.0780843;0.0452889
0.0261455;3.09552;0.212011;0.0698939;0.0240746
0.0592243;12.0013;0.0917191;0.0890985;0.0539832
0.0764813;17.3913;0.191073;0.0772644;0.0323675
0.0426653;5.3803;0.173821;0.0703187;0.0281801
0.066719;11.7156;0.096023;0.0826792;0.0525903
0.0138174;1.40965;0.169602;0.0661067;0.030615
0.0451993;7.20219;0.0853169;0.0700722;0.0427922
0.0322493;3.52249;0.161247;0.0623306;0.0295393
0.0343303;3.77373;0.19844;0.079844;0.0288687
0.0478723;8.78191;0.0851064;0.0675532;0.043617
0.0963231;23.6875;0.211807;0.0800104;0.0243397
0.0283519;3.06863;0.166667;0.0696873;0.0310016
0.0923239;22.0921;0.0994461;0.072804;0.0403587
0.0734478;15.0237;0.223372;0.0668854;0.023473
0.0649555;11.3976;0.0992666;0.0770037;0.0445259
0.0209216;1.85858;0.16446;0.0595869;0.0256886
0.100877;20.6042;0.207688;0.0815273;0.0317337
0.0711744;14.6518;0.0945602;0.0871886;0.0505846
0.0666314;11.1801;0.161026;0.0592279;0.0232681
0.0560021;9.17953;0.085477;0.0664523;0.0423365
0.0817446;13.1123;0.199791;0.0773048;0.0305563
0.097895;21.8701;0.239919;0.0634035;0.0218108
0.104296;26.6237;0.113354;0.0802277;0.0424431
0.0481383;5.46782;0.169149;0.0654255;0.0273936
0.0742323;14.9848;0.100668;0.0755674;0.0424566
0.0409751;5.18076;0.20721;0.0733921;0.0267116
0.0593418;7.2923;0.187095;0.0647836;0.0248769
0.0788702;14.6251;0.0977884;0.0847322;0.0484945
0.0438528;6.142;0.195249;0.0657792;0.0245367
0.087696;19.8738;0.109487;0.0890247;0.0499601
0.0361606;4.34911;0.183728;0.0744483;0.0284499
0.0350649;3.18156;0.182338;0.0698701;0.0293506
0.0644139;10.2616;0.0860612;0.0673178;0.0425026
0.0954269;25.3458;0.207507;0.0756014;0.025641
0.0372559;3.68294;0.188849;0.0721994;0.0295478
0.0564474;10.3389;0.0960642;0.0722424;0.0476437
0.0196335;1.60942;0.187696;0.0678011;0.0272251
0.0665765;11.5765;0.0958051;0.0814614;0.0489851
0.0449735;4.5873;0.175926;0.0679894;0.0272487
0.0586667;9.4392;0.1776;0.0621333;0.0266667
0.0667022;12.5141;0.0973853;0.0789755;0.0509605
0.0893471;18.2339;0.181602;0.0697859;0.0274914
0.069581;12.0947;0.0982928;0.0814796;0.0499224
0.0473465;6.31972;0.19563;0.0707596;0.0296566
0.0490829;6.86799;0.200207;0.0705244;0.0286748
0.0537523;10.516;0.0952999;0.0737471;0.042846
0.0290434;2.92273;0.160139;0.0634159;0.0293099
0.0863347;16.8819;0.10911;0.0770657;0.0405191
0.077815;14.772;0.202525;0.0749807;0.0273125
0.0602347;11.0542;0.182008;0.0654498;0.0247718
0.0668757;13.6667;0.101358;0.0775862;0.0433647
0.0825117;16.485;0.19097;0.0752465;0.0277634
0.0656724;8.19362;0.206698;0.0748299;0.0285191
0.0708915;12.8942;0.100698;0.0813641;0.0437701
0.0639748;13.8073;0.207918;0.0742003;0.0256948
0.0808941;15.9444;0.100585;0.0777009;0.0449707
0.0461942;5.06037;0.198688;0.0682415;0.0299213
0.0468219;4.80251;0.211352;0.0740256;0.026419
0.0670716;10.3599;0.10404;0.0850277;0.0491154
0.0621871;9.49249;0.182609;0.0714097;0.027141
0.0509504;9.13939;0.0762936;0.0755016;0.0483105
0.0088349;0.69989;0.133076;0.0521811;0.0267808
0.0200782;1.63233;0.190613;0.0654498;0.0271186
0.0842215;16.7819;0.102158;0.0829218;0.0509488
0.0492356;5.99326;0.189427;0.071262;0.0256543
0.0934138;28.4521;0.200997;0.0708475;0.0233535
0.089685;18.3636;0.11687;0.0846037;0.0515752
0.0410177;4.50182;0.193146;0.0654206;0.0233645
0.0749347;15.1504;0.107311;0.0843342;0.0430809
0.0246554;2.45281;0.153765;0.0662778;0.0283669
0.0268975;3.00772;0.17976;0.0705726;0.029028
0.0649961;10.8585;0.0947533;0.0861394;0.0443748
0.0704079;13.9758;0.204728;0.0750844;0.0267602
0.0701434;13.3953;0.0949153;0.0881356;0.0521512
0.06147;7.97201;0.190426;0.0716715;0.0277269
0.02126;2.41483;0.177081;0.0687063;0.0277418
0.0624835;10.8377;0.0995499;0.0741329;0.0415674
0.0476684;5.84948;0.197409;0.0637306;0.0251295
0.0691808;12.2208;0.104551;0.0769831;0.0481144
0.075559;15.6032;0.230532;0.079414;0.0249293
0.0949648;22.161;0.201409;0.0795721;0.028959
0.0448164;6.777;0.0769438;0.0699244;0.0431965
0.0393742;4.35332;0.193742;0.0797914;0.0333768
0.0570199;9.15143;0.157612;0.0572889;0.0239376
0.0482887;8.73494;0.0788007;0.073229;0.0461661
0.0886774;25.5261;0.227455;0.0784068;0.0285571
0.0608466;10.5542;0.0859788;0.0648148;0.0402116
0.102558;28.8701;0.194373;0.0782609;0.02711
0.0397112;6.77463;0.183858;0.0758123;0.0314595
0.0626605;12.0347;0.0934771;0.075244;0.0446841
0.0100671;0.681982;0.199277;0.0769231;0.033557
0.060512;10.7861;0.0897336;0.0734419;0.0416343
0.0485237;5.62208;0.208216;0.067009;0.0210526
0.00231481;0.167181;0.165638;0.0771605;0.0352366
0.0725389;14.6596;0.0994819;0.0759067;0.0437824
0.0140249;1.12437;0.171739;0.0674782;0.0256682
0.0613047;11.0456;0.102436;0.0754519;0.0447996
0.0631606;9.77443;0.191029;0.0670276;0.0247486
0.060518;11.9649;0.190803;0.0724102;0.0298626
0.0542434;8.26681;0.0872048;0.0773423;0.0451596
0.0356201;3.51161;0.194987;0.0691293;0.0279683
0.0723875;15.9774;0.0910766;0.0755462;0.0479073
0.0422347;3.83053;0.180433;0.0681636;0.0253943
0.0206132;1.61917;0.192734;0.070858;0.0322082
0.0925688;22.3543;0.113911;0.0851119;0.0488557
0.0251808;2.57407;0.169569;0.0709885;0.0275918
0.0860187;17.547;0.205821;0.0823805;0.0322245
0.0892766;20.1139;0.109543;0.0792714;0.0420729
0.0148476;1.61657;0.187809;0.0687679;0.0263089
0.08;15.201;0.105823;0.0875949;0.0501266
0.0760234;12.4033;0.184846;0.0737351;0.0307653
0.065189;10.3893;0.197653;0.0769231;0.0312907
0.0917098;18.515;0.110104;0.0852332;0.0458549
0.0488877;6.07656;0.195034;0.0698396;0.0266425
0.0571429;9.93939;0.0849132;0.0726302;0.0461949
0.0717408;10.2872;0.207765;0.0719979;0.0269992
0.0343201;4.4438;0.191774;0.0599948;0.0206969
0.0587768;10.5385;0.0871062;0.081811;0.050834
0.0550825;10.2227;0.193188;0.0718467;0.0290048
0.031923;3.16924;0.206233;0.0757537;0.0288827
0.0939441;20.663;0.108696;0.0804865;0.0465838
0.103321;26.1537;0.167897;0.0640485;0.0258303
0.0709365;14.3427;0.103598;0.0859913;0.0515438
0.0370864;4.63527;0.174493;0.0765742;0.0328175
0.0365249;3.76311;0.196191;0.07018;0.0281764
0.0780251;16.0376;0.101305;0.0821182;0.0491174
0.0268719;2.91104;0.194887;0.07018;0.0271328
0.0666843;11.5877;0.0931463;0.0738291;0.0444562
0.0396373;5.19482;0.2;0.076943;0.0279793
0.0290638;3.09491;0.194444;0.0779321;0.028035
0.0491759;8.3672;0.0778168;0.0748446;0.0445825
0.0549118;6.87355;0.19597;0.0685139;0.0297229
0.0812821;14.7695;0.0969231;0.0810256;0.0453846
0.060241;8.57177;0.168413;0.0707177;0.025406
0.0381999;4.67975;0.206698;0.0737834;0.0261643
0.0489622;8.56067;0.0848856;0.0774348;0.0470995
0.0755167;11.8018;0.208002;0.0760466;0.027557
0.00881057;0.622441;0.189168;0.0738533;0.0321327
0.0794492;15.7839;0.0974576;0.0805085;0.043697
0.0609818;8.29124;0.201417;0.0794534;0.0334008
0.0774359;14.7795;0.102051;0.0776923;0.0469231
0.079173;11.9256;0.2176;0.0680787;0.022945
0.106136;29.5499;0.203845;0.0721622;0.0268633
0.0593955;9.49777;0.0948752;0.0806833;0.0507227
0.0561827;8.23833;0.203951;0.0720882;0.0289892
0.0529819;8.16294;0.0865282;0.0694888;0.044196
0.063412;13.0613;0.196869;0.0740249;0.0257363
0.0135276;0.877471;0.181322;0.0626951;0.0226327
0.073631;15.0821;0.0972887;0.0728336;0.043328
